Disallowed file type.,Unzulässige Dateityp.
Type of the product you have selected for this import template file.,Art des Produkts Sie haben für diesen Import Vorlagendatei ausgewählt.
Attribute set you have selected for this product type in import template file.,Attribut gesetzt Sie haben für diese Produktart in Import-Vorlagendatei ausgewählt.
single pipe(|) seperated multiple categories,Einrohr (|) getrennt mehrere Kategorien
single pipe(|) seperated product sku,Einrohr (|) getrennt Produkt sku
single pipe(|) seperated attributes,Einrohr (|) getrennt Attribute
pair of values seperated by single pipe(|),Wertepaar durch einzelne Rohrabschnitte vorhanden (|)
System will group your bundle item on the basis of this title. If two items has same title then they will be grouped in same bundle.,"System gruppiert Ihren gebündelten Gegenstand auf der Grundlage dieses Titels. Wenn zwei Elemente gleiche Titel haben, dann wird sie in demselben Bündel zusammengefasst werden."
Daily,Täglich
Weekly,Wöchentlich
Monthly,Monatlich
Yearly,Jährlich
Waiting for Approval,Warten auf die Bestätigung
Approved,Genehmigt
Disapproved,Abgelehnt
Add new products,Hinzufügen neuer Produkte
Update existing products,Aktualisieren bestehender Produkte
Add/update products,Hinzufügen / Update Produkte
Delete products,löschen Produkte
Bank Wire,Banküberweisung
Payment By Cheque,Zahlung per Scheck
Paypal,Paypal
Please provide the paypal email id.,Bitte geben Sie die paypal E-Mail-ID.
Paypal Email ID,Paypal E-Mail-ID
Please provide additional information.,Bitte geben Sie weitere Informationen.
Additional Information,zusätzliche Information
Please provide the name.,Bitte geben Sie den Namen.
Pay to the order of (name),Achten Sie auf die Reihenfolge von (Name)
Please provide the address.,Bitte geben Sie die Adresse ein.
Address,Adresse
Address where the cheque should be sent to.,"Adresse, wo die Überprüfung gesendet werden soll."
Please provide account owner name,Bitte geben Sie Kontoinhaber Name
Account Owner,Kontoinhaber
Please provide bankwire details,Bitte geben Sie Details Bankwire
Details,Einzelheiten
"Such as bank branch, IBAN number, BIC, etc.","Wie Bankfiliale, IBAN-Nummer, BIC, usw."
Please provide bankwire address.,Bitte geben Sie Adresse Bankwire.
Bank Address,Bankadresse
Requsted on: ,Requsted auf:
 by,durch
Amount: ,Menge:
Payment Method: ,Zahlungsmethode:
PayPal,PayPal
PayPal ID: ,PayPal-ID:
Additional Information: ,Zusätzliche Information:
Bankwire,Banküberweisung
Owner Name: ,Besitzername:
Details: ,Einzelheiten:
Bank Address: ,Bankadresse:
Cheque,Prüfen
Address: ,Adresse:
No balance amount is left for this seller.,Kein Restbetrag wird für diesen Verkäufer überlassen.
No order found for this seller. Transaction cannot be initiated.,Kein Auftrag für diesen Verkäufer gefunden. Transaktion kann nicht gestartet werden.
Paypal payout request failed.,Paypal Auszahlungsanforderung fehlgeschlagen.
Please enable paypal payout to make this transaction.,Bitte aktivieren Sie paypal Auszahlung an diese Transaktion zu machen.
Payout request does not exist.,Auszahlungsanforderung nicht existiert.
By System,vom System
Manually,Manuell
Successfully,Erfolgreich
Credit,Kredit
Debit,Lastschrift
Unknown,unbekannte
Invalid request,Ungültige Anfrage
Export type is missing,Export-Typ fehlt
No product found as per your selected parameters.,Kein Produkt wie pro Ihre gewählten Parameter gefunden.
Unable to process request,Anforderung kann nicht verarbeitet
No category assigned to you.,"Keine Kategorie, die Ihnen zugeordnet."
invalid request,ungültige Anfrage
Please select product parameters.,Bitte wählen Sie Ihr Produkt-Parameter.
No products found to export.,Keine Produkte exportieren gefunden.
Vacation is successfully canceled.,Urlaub erfolgreich abgebrochen.
New Vacation successfully created.,Neu Ferien erfolgreich erstellt.
Your products will be hidden automatically when the vacation starts.,"Ihre Produkte werden automatisch ausgeblendet werden, wenn der Urlaub beginnt."
Start Date or End Date cannot be less than today.,Startdatum oder Enddatum kann nicht vor dem heutigen weniger sein.
Start Date or End Date cannot be same.,Startdatum oder Enddatum kann nicht gleich sein.
Date range should not be in between of any previous active vacation.,Datumsbereich sollte nicht zwischen einem frühen aktiven Urlaub.
Technical error occurred while validating new vacation.,Technische Fehler beim neuen Urlaub zu validieren.
The requested vacation's detail not found.,Der angeforderte Urlaubs des Detail nicht gefunden.
Marketplace - CRON,Marktplatz - CRON
Please enable the low stock notifications functionality first,Bitte aktivieren Sie die niedrige Lager-Benachrichtigungen Funktionalität zuerst
Please enable the marketplace module first,Bitte aktivieren Sie den Marktplatz Modul zuerst
Low Stock Notifications Cron Executed Successfully.,Wenige Exemplare auf Lager Benachrichtigungen Cron erfolgreich ausgeführt.
"There were some errors executing the low stock notifications cron, please check Log for more details.","Es gab einige Fehler, die niedrigen Lager-Benachrichtigungen cron ausgeführt wird, bitte Protokolldetails für mehr überprüfen."
Please enable the seller vacation functionality first,Bitte aktivieren Sie den Verkäufer Urlaub Funktionalität zuerst
Vacation Cron Executed Successfully.,Urlaub Cron erfolgreich ausgeführt.
"There were some errors executing the vacation cron, please check Log for more details.","Es gab Ausführung einige Fehler der Urlaub cron, bitte Log überprüfen, um weitere Informationen."
View Shipment,Ansicht Shipment
Requested order details not Found.,Angeforderte Bestelldaten nicht gefunden.
We can\'t save the shipment right now.,Wir können \ 't jetzt die Sendung speichern.
Shipment Document Validation Error(s):\n,Transportbeleg Validierungsfehler (e): \ n
The shipment has been created.,Die Sendung wird erstellt.
You created the shipping label.,Sie erstellt das Versandetikett.
An error occurred while creating shipping label.,Fehler beim Versandetikett zu schaffen.
Cannot save shipment.,Kann nicht Versand sparen.
Please enter a comment.,Bitte geben Sie einen Kommentar.
Comment has been added for this shipment.,Kommentar wurde für diese Sendung hinzugefügt.
Cannot add new comment.,Es können keine neuen Kommentar hinzufügen.
You sent the shipment.,Sie schickte die Sendung.
Cannot send shipment information.,Kann nicht Sendungsinformationen senden.
Please specify a carrier.,Bitte geben Sie einen Träger.
Please enter a tracking number.,Bitte geben Sie eine Tracking-Nummer.
Tracking number successfully updated into this shipment.,Tracking-Nummer erfolgreich in diese Sendung aktualisiert.
We can\'t initialize shipment for adding tracking number.,Wir können \ 't für das Hinzufügen von Tracking-Nummer Sendung initialisieren.
Cannot add tracking number.,Kann nicht Tracking-Nummer hinzufügen.
Tracking number successfully deleted from this shipment.,Tracking-Nummer erfolgreich aus dieser Sendung gelöscht.
We can\'t initialize shipment for delete tracking number.,Wir können \ 't Sendung für Lösch Tracking-Nummer initialisieren.
We can\'t delete tracking number.,Wir können \ 't Tracking-Nummer löschen.
We can\'t load track with retrieving identifier right now.,Wir können 't Ladespur \ jetzt mit dem Abrufen Kennung.
Quanity updated successfully.,Quanity erfolgreich aktualisiert.
Low Stock,Geringer Lagerbestand
Configuration Saved Successfully.,Die Konfiguration wurde erfolgreich gespeichert.
Seller's Products - Reviews,Anbieter Produkte - Bewertungen
Pending,steht aus
Not Approved,Nicht bestätigt
Seller's Account-Orders,Anbieter Konto-Orders
Seller OrderView,Verkäufer OrderView
You sent the order email.,Sie schickte die Bestellung E-Mail.
We can\'t send the email order right now.,Wir können \ 't die E-Mail-Bestellung jetzt senden.
This order no longer exists.,Die Bestellung ist nicht mehr vorhanden.
There are no shipping documents related to this order.,Es gibt keine Versanddokumente zu dieser Bestellung zusammen.
Print Order,Bestellung drucken
There are no invoice documents related to this order.,Es sind keine Rechnungsbelege zu dieser Bestellung zusammen.
Seller List,Verkäufer-Liste
Knowband,Knowband
Marketplace,Marktplatz
Email Template Updated successfully.,E-Mail-Vorlage erfolgreich aktualisiert.
Best Selling Products,Best Selling Produkte
 Seller(s) Disabled Successfully,Verkäufer (n) Behinderte Erfolgreich
Invalid Request,ungültige Anfrage
Status changed successfully,Status geändert erfolgreich
Activated,aktiviert
Deactivated,deaktiviert
Cannot update,Kann nicht aktualisiert werden
Cannot load object,Objekt kann nicht geladen werden
Seller Approved Successfully,Verkäufer genehmigt Erfolgreich
Email Templates,E-Mail-Vorlagen
Sellers Payout Request,Sellers Auszahlung anfordern
Product Approval Request,Produktzulassung anfordern
Technical error occurred while canceling vacation.,Technische Fehler beim Urlaub abgebrochen wird.
Seller Reviews,Verkäufer Bewertungen
%s by %s,% S von% s
The requested seller's review detail not found.,Die Überprüfung Detail angeforderten Verkäufer nicht gefunden.
Import/Export Feature Request List,Import / Export-Feature Request Liste
Settings saved successfully.,Einstellungen erfolgreich gespeichert.
Seller Account Approval Request,Verkäuferkonto Genehmigungsantrag
Seller Vacation List,Verkäufer Urlaub Liste
Transaction detail successfully saved.,Transaktionsdetails erfolgreich gespeichert.
Some error occured. Please try again.,Einige Fehler ist aufgetreten. Bitte versuche es erneut.
Total of %d record(s) have been updated.,Insgesamt% d Eintragung (en) wurden aktualisiert.
 Seller(s) Disapproved Successfully,Verkäufer (s) Abgelehnt Erfolgreich
Seller Product List,Verkäufer Artikelliste
Review has been approved successfully.,Bewertung wurde erfolgreich bestätigt.
Technical Error Occured - Not able to update.,Technische Fehler ist aufgetreten - Nicht in der Lage zu aktualisieren.
Review has been disapproved successfully.,Bewertung wurde erfolgreich abgelehnt.
Seller review has been deleted.,Verkäufer Bewertung wird gelöscht.
Technical error occurred while processing category request.,Technische Fehler bei Kategorie Anfrage ist.
Seller account has not been approved yet. Please approve the seller account first.,Verkäufer-Konto wurde noch nicht genehmigt worden. Bitte genehmigen Sie den Verkäufer Konto zuerst.
 record(s) have been updated.,Eintragung (en) wurden aktualisiert.
Product has been approved successfully.,Das Produkt wurde erfolgreich bestätigt.
 Seller(s) Approved Successfully,Verkäufer (en) genehmigt erfolgreich
Approval updated successfully,Genehmigung erfolgreich aktualisiert
Seller Review Approval Request,Verkäufer Bewertung Genehmigungsantrag
PayPal Payout settings has been saved successfully.,PayPal Auszahlungseinstellungen wurden erfolgreich gespeichert.
Category Wise Commissions,Kategorie Wise Kommissionen
CRON Instructions,CRON Anleitung
Seller List with Import/Export Feature,Verkäufer-Liste mit Import / Export-Funktion
Product Reviews,Produktrezensionen
Seller Disapproved Successfully,Verkäufer Abgelehnt Erfolgreich
Category Request List,Kategorie Anforderungsliste
Commissions,Kommissionen
Total of %d record(s) have been deleted.,Insgesamt% d Eintragung (en) wurden gelöscht.
 Seller(s) Enabled Successfully,Verkäufer (s) erfolgreich aktiviert
Sellers Payout,Sellers Auszahlungs
"Some of the products are not enabled, because either these products or their sellers are not approved/disabled.","Einige der Produkte werden nicht aktiviert, weil entweder diese Produkte oder deren Verkäufer sind nicht zugelassen / gesperrt."
Some of the processed products have no SKU value defined. Please fill it prior to performing operations on these products.,Einige der verarbeiteten Produkte haben keinen SKU-Wert definiert. Bitte füllen Sie es vor Operationen zu diesen Produkten durchzuführen.
Payout request status has been updated successfully.,Auszahlungsanforderungsstatus wurde erfolgreich aktualisiert.
Invalid Request.,Ungültige Anfrage.
Seller Wise Commissions,Verkäufer Wise Kommissionen
Seller Dashboard,Verkäufer-Dashboard
Your request has been sent. Please wait for store response.,Ihre Anfrage wurde verschickt. Bitte warten Sie auf Speicher Antwort.
Cannot send request,Kann nicht Anfrage senden
Product Import/Export,Produkt-Import / Export
Seller Profile,Verkäuferprofil
Seller Profile saved successfully.,Verkäufer-Profil erfolgreich gespeichert.
Not Available,Nicht verfügbar
Your payout request has been submitted successfully.,Ihre Auszahlung Anfrage wurde erfolgreich abgegeben.
Please configure payout method in the seller profile menu.,Bitte konfigurieren Auszahlungsmethode im Verkäuferprofil Menü.
Seller's Account - Payout Requests,Anbieter Konto - Auszahlung Anfragen
Error Occured,Ein Fehler ist aufgetreten
Thank you for rating the Seller.,Vielen Dank für die Bewertung des Verkäufers.
Posting review for this seller is not allowed.,Posting Bewertung für diesen Verkäufer ist nicht erlaubt.
Seller Account - My Reviews,Verkäuferkonto - Meine Bewertungen
"You can't register yourself as seller because your registration request limit has been over. To register, please contact to support.","Sie können sich nicht selbst als Verkäufer registrieren, weil Ihre Registrierungsanforderung Grenze über gewesen. Um sich anzumelden, wenden Sie sich bitte zu unterstützen."
Seller's Account - Earnings,Anbieter Konto - Ergebnis
Seller's Account - Transactions History,Anbieter Konto - Transaktionen Geschichte
File Path is Missing,Dateipfad wird vermisst
Unknown file,unbekannte Datei
General worksheet is missing.,Allgemein Arbeitsblatt fehlt.
Column title row is missing from general worksheet.,Spalte Titelzeile wird aus allgemeiner Arbeitsblatt fehlt.
Column '%s' is missing from general worksheet.,Spalte ‚% s‘ wird aus dem allgemeinen Arbeitsblatt fehlt.
File is empty.,Die Datei ist leer.
Error in processing '%s' sku before deleting.,Fehler bei der Verarbeitung von ‚% s‘ sku vor dem Löschen.
Listed products are not deleted:,Weitere Produkte werden nicht gelöscht:
"Upload your file and try again. To speed up delete process, please remove all products that has been deleted.","Laden Sie Ihre Datei und versuchen Sie es erneut. Zur Beschleunigung des Löschvorganges, entfernen Sie alle Produkte, die gelöscht wurde."
Your products has been deleted. System will redirect you on product list automatically in 5 secs.,Ihre Produkte wurden gelöscht. System finden Sie auf Produktliste umleiten automatisch in 5 Sekunden.
Import action is Missing,Import Aktion fehlt
Meta Information worksheet is missing,Meta Information Arbeitsblatt fehlt
File must not exceed ,Datei darf nicht größer als
This sku does not exist,Diese sku existiert nicht
Product of this SKU is not yours.,Produkt dieser SKU ist nicht verkaufen.
This row has error,Diese Zeile weist error
Meta Information Sheet is Missing,Meta-Informationsblatt wird vermisst
Error in processing data of '%s' sku.,Fehler bei der Verarbeitung von Daten von ‚% s‘ sku.
Listed products are not saved:,Weitere Produkte werden nicht gespeichert:
"Upload your file and try again. To speed up process, please remove all other product data that has been saved successfully.","Laden Sie Ihre Datei und versuchen Sie es erneut. Zur Beschleunigung Prozess, entfernen Sie zunächst alle anderen Produktdaten, die erfolgreich gespeichert wurde."
Your products has been uploaded. System will redirect you on product list automatically in 5 secs.,Ihre Produkte wurden hochgeladen. System finden Sie auf Produktliste umleiten automatisch in 5 Sekunden.
Error while processing rows in uploaded file.,Fehler beim in hochgeladenen Datei Verarbeitung Reihen.
Error: %s,Fehler:% s
Product Type is missing from Meta Sheet Worksheet,Produkttyp fehlt Meta Blatt Arbeitsblatt
Product Type is invalid in Meta Sheet Worksheet,Produkttyp ist ungültig in Meta-Blatt Arbeitsblatt
Attribute set id is missing from Meta Sheet Worksheet,Attributsatz-ID fehlt Meta-Blatt Arbeitsblatt
Attribute set id is not valid in Meta Sheet Worksheet,Attributsatz-ID ist in Meta-Blatt Arbeitsblatt nicht gültig
This SKU is already used by other product of you or other seller.,Diese SKU wird bereits von anderem Produkt von Ihnen oder einem anderen Anbieter verwendet.
This SKU is used by other seller or store.,Diese SKU wird von anderen Verkäufern oder im Speicher.
This value is required,Dieser Wert ist erforderlich
Invalid Value. Only date format value is accepted.,Ungültiger Wert. Nur Datumsformat Wert wird akzeptiert.
Invalid Value. Only Price type value accepted,Ungültiger Wert. Nur Wert Preistyp akzeptiert
Invalid Value. Only positive number type value accepted,Ungültiger Wert. Nur positive Wertnummer Typ akzeptiert
Out of range value. Please see possible value for this field.,Außerhalb des Bereichs Wert. Bitte beachten Sie möglichen Wert für dieses Feld.
Some of the values are not exist.,Einige Werte sind nicht vorhanden.
Your request has been sent to the admin for approval.,Ihre Anfrage wurde an den Administrator zur Genehmigung gesendet.
Seller's Account - Request a New Category,Anbieter Konto - Fordern Sie eine neue Kategorie
Attribute set is missing,Attributsatz fehlt
Attribute set cannot load,Attributsatz kann nicht geladen werden
1. This worksheet is required and must be included in your import file,1. Dieses Arbeitsblatt ist erforderlich und muss in der Importdatei enthalten sein
2. Do not change worksheet name as well as its content.,2. Ändern Sie nicht Arbeitsblatt-Namen sowie deren Inhalt.
3. Any change in this worksheet format will not allow system to import your data into system.,"3. Jede Änderung in diesem Arbeitsblatt-Format wird nicht zulassen, dass System Ihre Daten in das System importieren."
4. We recommend you to copy this worksheet in your import file with same worksheet name.,"4. Wir empfehlen Ihnen, dieses Arbeitsblatt in der Importdatei zu kopieren mit demselben Arbeitsblatt Namen."
1. This worksheet contains possible values of some field.,1. Dieses Arbeitsblatt enthält mögliche Werte von einem Feld.
2. Please fill the related fields only from these possible values.,2. Bitte füllen Sie die zugehörigen Felder nur aus diesen möglichen Werten.
3. If possible values for any field are not given then you can fill it with any text value.,"3. Wenn möglich, Werte für jedes Feld nicht gegeben sind, dann können Sie es mit einem beliebigen Textwert füllen."
Seller's Products,Anbieter Produkte
The product has been saved.,Das Produkt wird gespeichert.
This window will be closed automatically within %s secs.,"Dieses Fenster wird automatisch geschlossen, s Sekunden in% wird."
Product has been saved successfully.,Das Produkt wurde erfolgreich gespeichert.
The product has been duplicated successfully.,Das Produkt wurde erfolgreich kopiert.
Product has been created successfully.,Das Produkt wurde erfolgreich erstellt.
Please wait for admin approval.,Bitte warten Sie auf Admin-Zulassung.
"Adding of new product limit has been over as your account is not approved or waiting for approval. To add more products, your account needs to be approved.","Hinzufügen neuer Produktgrenze wurde über als Ihr Konto nicht zugelassen ist oder für die Zulassung warten. Um weitere Produkte hinzuzufügen, muss Ihr Konto genehmigt werden."
You duplicated the product.,Sie dupliziert das Produkt.
Seller's Product,Das Produkt des Verkäufers
This SKU already exist.,Diese SKU bereits vorhanden sein.
Cancel Vacation,Abbrechen Urlaub
Add New Vacation,In New Urlaub
Vacation Halted,Urlaub Halted
Created Date,Erstellungs-Datum
This vacation is already canceled,Dieser Urlaub ist bereits abgesagt
Visibility,Sichtweite
click to edit product,Klicken Produkt bearbeiten
click to update quantity,Klicken Menge zu aktualisieren
Update Quantity,Update Menge
Order No.,Best.-Nr.
From Date,Ab Datum
To Date,Miteinander ausgehen
click to print order,"klicken, um zu drucken"
Shipping & Handling,Versand & Bearbeitung
Discount (%1),Discount (% 1)
Discount,Rabatt
Grand Total,Gesamtsumme
Grand Total to be Charged,Endsumme zu ladende
Custom Value,Benutzerdefinierten Wert
Order # %1,Order #% 1
Comment History,Kommentar Geschichte
Shipment History,Sendungs-Historie
Credit Memo History,Gutschrift Geschichte
Subtotal (Excl.Tax),Subtotal (Excl.Tax)
Subtotal (Incl.Tax),Subtotal (Incl.Tax)
Shipping & Handling (Excl.Tax),Versandkosten (Excl.Tax)
Shipping & Handling (Incl.Tax),Versandkosten (Incl.Tax)
Grand Total (Excl.Tax),Endsumme (Excl.Tax)
Grand Total (Incl.Tax),Endsumme (Incl.Tax)
Email,Email
Shipping Charges,Versandkosten
Track this shipment,Verfolgen Sie diese Sendung
Track Order,Versandverfolgung
Shipping Method,Versandart
Shipping not Required,Versand nicht erforderlich
Payment Method,Zahlungsmethode
Grand Total (Excl. Shipping),Endsumme (zzgl. Versand)
Discount (%s),Rabatte)
Total Refunded,insgesamt Erstattet
Total Due,insgesamt Due
Shipping & Handling (Excl. Tax),Versandkosten (zzgl. MwSt)
Shipping & Handling (Incl. Tax),Versandkosten (inkl. Steuern)
Print Order # %1,Print Order #% 1
Minimum %d character requried,Minimum% d Zeichen requried
Save Template,Vorlage speichern
Show Report,Bericht zeigen
Manage Seller Account,Verwalten Verkäuferkonto
Add Subcategory,In Unter
Add Root Category,In der Start Kategorie
Save Settings,Einstellungen speichern
Seller Payout Request,Verkäufer Auszahlung anfordern
ID,ICH WÜRDE
Transation Date,transation Datum
Telephone,Telefon
Commission (in %),Kommission (in%)
Your Earnings,Ihr Ergebnis
Category wise Commissions,Kategorie weise Kommissionen
Total Commission,insgesamt Kommission
Transaction History,Verlauf der Transaktionen
Seller wise Commissions,Verkäufer weise Kommissionen
Seller Earning,Verkäufer Earning
Amount Transfer,Anzahl Übertragungs
Transaction Action,Transaktion Aktion
Sellers Payout (,Sellers Auszahlung (
Seller Order List,Verkäufer Bestellliste
Purchased From (Store),Gekauft von (Store)
Purchased On,Erworbene On
Actions,Aktionen
Template Description,Vorlage Beschreibung
Template Type,Vorlagentyp
Date Added,Datum hinzugefügt
Date Updated,Datum aktualisiert
Seller Best Selling Product List,Verkäufer Best Selling Artikelliste
Interval,Intervall
Order Quantity,Bestellmenge
Product Price,Produktpreis
Seller Account Approval Request List,Verkäuferkonto Genehmigungsantrag Liste
Approved Status,Zulassungsstatus
Added Date,Datum hinzugefügt
Approve,Genehmigen
Account Status,Kontostatus
Seller Status,Verkäufer-Status
Seller Since,Verkäufer Seit
Posted On,Veröffentlicht am
Request Date,Anforderungsdatum
Vacation Active,Urlaub Aktiv
Seller Review Approval List,Verkäufer Bewertung Zulassungsliste
Seller Approval List,Verkäufer Zulassungsliste
Seller Product Reviews,Verkäufer Kundenmeinungen
Created On,Erstellt am
Nickname,Spitzname
Visible In,Visible In
Type,Art
Product SKU,Artikelnummer
Edit,Bearbeiten
Seller Category Request List,Verkäufer Kategorie Anforderungsliste
Seller Email,Verkäufer E-Mail
View,Aussicht
Disapprove,Missbilligen
Make New,Neu machen
Edit Template,Vorlage bearbeiten
Products,Produkte
Administrator,Administrator
Guest,Gast
Seller Bulkimport Feature List,Verkäufer Bulkimport Feature-Liste
Last Update,Letztes Update
Feature Status,Funktionsstatus
Seller Bulkimport Feature Request List,Verkäufer Bulkimport Feature Request Liste
Seller Comment,Kommentare des Verkäufers
Your Comment,Dein Kommentar
Request Status,Anforderungsstatus
Activate Feature,aktivieren Eigenschaft
Read More,Weiterlesen
click to view review,Klicken Beitrag zu sehen
Posted on: %s by %s,Veröffentlicht am:% s von% s
Home,Zuhause
Home Page,Startseite
click to view product,Klicken Produkt anzusehen
Your seller account is currently under process and not yet approved. You only have a limited access to the seller account currently.,Ihr Verkäuferkonto ist derzeit im Prozess und noch nicht genehmigt. Sie haben nur einen begrenzten Zugriff auf das Verkäuferkonto zur Zeit.
Your seller account has been disapproved. You only have a limited access to the seller account currently. To send request again ,Ihr Verkäuferkonto wurde abgelehnt. Sie haben nur einen begrenzten Zugriff auf das Verkäuferkonto zur Zeit. So senden Anfrage erneut
Click Here,Klick hier
Product Catalog,Produktkatalog
Product Feedback,Product Feedback
Earnings,Verdienste
Transactions,Transaktionen
New Category Request,Neue Kategorie anfordern
My Vacations,Mein Urlaub
Requested Date,Wunschtermin
Request On,Anfrage auf
Date,Datum
Transaction Date,Transaktionsdatum
Amount of %s debited from your earning on %s,Menge% s von Ihrem Verdienst auf% s belastet
Amount of %s credited into your account on %s,Menge% s in Ihrem Konto auf% s gutgeschrieben
Report Format,Berichtsformat
Your file is valid. Please click 'Delete Products' button to delete your products,"Ihre Datei gültig ist. Bitte klicken Sie auf ‚Löschen Produkte‘, um Ihre Produkte zu löschen"
Your file is valid. Please click 'Import Products' button to upload your products,"Ihre Datei gültig ist. Bitte klicken Sie auf ‚Produkte importieren‘, um Ihre Produkte zu laden"
Delete Products,löschen Produkte
"Adding of new product limit has been over as your account is not approved or waiting for approval. To add more products, your account need to be approved.","Hinzufügen neuer Produktgrenze wurde über als Ihr Konto nicht zugelassen ist oder für die Zulassung warten. Um weitere Produkte hinzuzufügen, muß Ihr Konto genehmigt werden."
Use Default Value,Verwenden Sie Standardwert
Seller Account,Verkäuferkonto
General Settings,Allgemeine Einstellungen
Seller List,Verkäufer-Liste
Seller Account Approval Request,Verkäuferkonto Genehmigungsantrag
Seller Product List,Verkäufer Artikelliste
Product Approval Request,Produktzulassung anfordern
Product Reviews,Produktrezensionen
Seller Reviews,Verkäufer Bewertungen
Seller Review Approval Request,Verkäufer Bewertung Genehmigungsantrag
Category Request List,Kategorie Anforderungsliste
Seller Vacation List,Verkäufer Urlaub Liste
Reports - Best Selling Products,Berichte - Best Selling Produkte
Email Templates,E-Mail-Vorlagen
CRON Instructions,CRON Anleitung
Bulk Import/Export,Bulk-Import / Export
Seller With Feature,Verkäufer mit Feature
Feature Activation Request,Feature Activation Request
Transactions and Earnings,Transaktionen und Ergebnis
Commissions,Kommissionen
Category Wise Commissions,Kategorie Wise Kommissionen
Seller Wise Commissions,Verkäufer Wise Kommissionen
Sellers Payout List,Sellers Auszahlungsliste
Sellers Payout Request,Sellers Auszahlung anfordern
PayPal Payout Settings,PayPal Auszahlungseinstellungen
Best Selling Products,Best Selling Produkte
Seller with Import/Export Feature,Verkäufer mit Import / Export-Funktion
Import/Export Feature Activation Request List,Import / Export-Funktion Aktivierungsanforderungsliste
Category Wise Commission,Kategorie Wise Kommission
Category Request List,Kategorie Anforderungsliste
Edit Email Template,E-Mail bearbeiten Template
Email Templates,E-Mail-Vorlagen
Seller Order List,Verkäufer Bestellliste
PayPal Payout Settings,PayPal Auszahlungseinstellungen
Product Approval Request,Produktzulassung anfordern
All Seller's Products - Reviews,Alle Anbieter Produkte - Bewertungen
Seller Account Approval Request,Verkäuferkonto Genehmigungsantrag
Seller Wise Commission,Verkäufer Wise Kommission
Seller List,Verkäufer-Liste
Seller Product List,Verkäufer Artikelliste
Seller Review Approval Request,Verkäufer Bewertung Genehmigungsantrag
All Seller's Reviews,Alle Anbieter Bewertungen
Seller Vacation List,Verkäufer Urlaub Liste
Commissions,Kommissionen
Sellers Payout,Sellers Auszahlungs
Sellers Payout Request,Sellers Auszahlung anfordern
View Sellers,Ansicht Sellers
Start date or end date can not be same,"Startdatum oder Enddatum kann nicht sein, gleiches"
